product_name,total_orders,rank,share_pct,cum_share_pct
Unbleached Enriched Super-Fine Cake Flour,199,14360,0.0006135444279698688,94.72769865435559
Graduates Lil' Meals Spaghetti Rings In Meat Sauce,199,14361,0.0006135444279698688,94.72831219878356
Flaky Cinnamon Rolls  With Butter Cream Icing,199,14362,0.0006135444279698688,94.72892574321152
Salted Peanut Butter With Chocolate Flecks Ice Cream,199,14363,0.0006135444279698688,94.72953928763948
Sugar Free Cinnamon Chewing Gum,199,14364,0.0006135444279698688,94.73015283206745
Soy Whip Whipped Topping,199,14365,0.0006135444279698688,94.73076637649541
Carob Spirulina Energy Chunks,199,14366,0.0006135444279698688,94.73137992092337
Spa Cuisine Grilled Chicken Primavera,199,14367,0.0006135444279698688,94.73199346535134
Gentle Exfoliating Body Wash,199,14368,0.0006135444279698688,94.7326070097793
Lite Raspberry Vinaigrette,199,14369,0.0006135444279698688,94.73322055420726
Fridge Pack Pink Lemonade,199,14370,0.0006135444279698688,94.73383409863523
Cream of Chicken & Mushroom Condensed Soup,199,14371,0.0006135444279698688,94.73444764306319
Organic Mild Taco Seasoning Mix,199,14372,0.0006135444279698688,94.73506118749116
Original W/Beans Chili Con Carne,199,14373,0.0006135444279698688,94.73567473191912
Organic Cinnamon Flax Sprouted Oat Granola,198,14374,0.0006104612901408744,94.73628519320926
Citrus Cold Remedy RapidMelt,198,14375,0.0006104612901408744,94.73689565449939
Organic White Rose White Tea,198,14376,0.0006104612901408744,94.73750611578953
Stage 2 Lentil Squash Apricot Baby Food,198,14377,0.0006104612901408744,94.73811657707967
Chocolate Pu Erh Tea 16 ct,198,14378,0.0006104612901408744,94.7387270383698
Creamed Chipped Beef,198,14379,0.0006104612901408744,94.73933749965994
Organic Oven Crinkles with Sea Salt & Pepper,198,14380,0.0006104612901408744,94.73994796095008
Apple Sauce Original,198,14381,0.0006104612901408744,94.74055842224021
Smoked Garlic Teriyaki,198,14382,0.0006104612901408744,94.74116888353035
G Series Fierce Grape Sports Drink,198,14383,0.0006104612901408744,94.74177934482049
Sprinklez Confetti Fun Organic Toppings,198,14384,0.0006104612901408744,94.74238980611062
Lundberg 9.5 Oz,198,14385,0.0006104612901408744,94.74300026740076
Lemon Ginger Echinacea Beverage,198,14386,0.0006104612901408744,94.7436107286909
Stain Remover & Color Booster Original Scent,198,14387,0.0006104612901408744,94.74422118998103
Organic Old Fashioned Creamy Peanut Butter,198,14388,0.0006104612901408744,94.74483165127117
Natural Almonds,198,14389,0.0006104612901408744,94.7454421125613
Honey Roasted Almonds,198,14390,0.0006104612901408744,94.74605257385144
Yogurt Yokids Squeezers,198,14391,0.0006104612901408744,94.74666303514158
Chocolate Cacao Raw Fit Protein Powder,198,14392,0.0006104612901408744,94.74727349643172
Condensed Soup Tomato Bisque,198,14393,0.0006104612901408744,94.74788395772185
Organic Edensoy Extra Vanilla Soy Milk,198,14394,0.0006104612901408744,94.74849441901199
Rich & Hearty Chicken Pot Pie Style Chowder Soup,198,14395,0.0006104612901408744,94.74910488030213
Quick Enriched White Hominy Grits,198,14396,0.0006104612901408744,94.74971534159226
Organic Lemon Pie Sprouted Cookies,198,14397,0.0006104612901408744,94.7503258028824
Peanut Butter Protein Bar,198,14398,0.0006104612901408744,94.75093626417254
Balsamic Vinaigrette Salad Dressing,198,14399,0.0006104612901408744,94.75154672546267
Instant Corn Masa Flour,198,14400,0.0006104612901408744,94.75215718675281
Bread Original Crumpet,198,14401,0.0006104612901408744,94.75276764804295
Mini Chicken Dog Bones,198,14402,0.0006104612901408744,94.75337810933308
Adult Allergy Relief Tablets 10mg,198,14403,0.0006104612901408744,94.75398857062322
Nesquick Chocolate Flavor Drink Mix,198,14404,0.0006104612901408744,94.75459903191336
Recovery Energy + Hydration Lemonade Energy Drink,198,14405,0.0006104612901408744,94.7552094932035
Kalamata Olive Spread,198,14406,0.0006104612901408744,94.75581995449363
Go Pumpkins Organic Raw Pumpkin Seeds,198,14407,0.0006104612901408744,94.75643041578377
Island Teriyaki,198,14408,0.0006104612901408744,94.7570408770739
Tiny Fruits Apple & Banana,198,14409,0.0006104612901408744,94.75765133836404
Nesquik Chocolate Syrup,198,14410,0.0006104612901408744,94.75826179965418
Hello Hydration Moisturizing Shampoo,198,14411,0.0006104612901408744,94.75887226094432
Butter Top Whole Grain Wheat Bread,198,14412,0.0006104612901408744,94.75948272223445
Original Savory Rice Thins Snack Crackers,197,14413,0.0006073781523118801,94.76009010038676
"African Black Soap With Oats, Aloe, and Vitamin E",197,14414,0.0006073781523118801,94.76069747853907
Cheddar Chex Mix,197,14415,0.0006073781523118801,94.76130485669138
"1-to-1 Baking Flour, Gluten/Wheat/Dairy Free",197,14416,0.0006073781523118801,94.76191223484369
Air Effects Meadows & Rain Air Freshener,197,14417,0.0006073781523118801,94.762519612996
Wild West Dill Pickle Chips,197,14418,0.0006073781523118801,94.76312699114831
Size 6 Baby Dry Diapers,197,14419,0.0006073781523118801,94.76373436930062
Slow Kettle Kickin' Crab & Sweet Corn Chowder Soup,197,14420,0.0006073781523118801,94.76434174745293
Organic Matcha Green Tea,197,14421,0.0006073781523118801,94.76494912560524
Meatless and Soy-Free Meatballs,197,14422,0.0006073781523118801,94.76555650375755
Frozen Dairy Dessert Blasts Girl Scouts Thin Mints,197,14423,0.0006073781523118801,94.76616388190986
Beef Flavor Instant Ramen Cup,197,14424,0.0006073781523118801,94.76677126006217
Organic Potato Quinoa & Spinach Soup,197,14425,0.0006073781523118801,94.76737863821448
Chocolate Breakfast Bites,197,14426,0.0006073781523118801,94.76798601636679
Prime Premium Black Beans,197,14427,0.0006073781523118801,94.7685933945191
Organic Grass Fed Ghee,197,14428,0.0006073781523118801,94.76920077267141
Brisling Sardines In Water,197,14429,0.0006073781523118801,94.76980815082372
Organic Harissa Seasoning,197,14430,0.0006073781523118801,94.77041552897603
Butter Flavor Pan Popcorn,197,14431,0.0006073781523118801,94.77102290712834
Lavender & Vanilla Aerosol Air Freshener,197,14432,0.0006073781523118801,94.77163028528065
Pike Place Roast Whole Bean Coffee,197,14433,0.0006073781523118801,94.77223766343296
Organic Sprouted Mung Beans,197,14434,0.0006073781523118801,94.77284504158527
Sparkling Lime Water,197,14435,0.0006073781523118801,94.77345241973758
Fudge Brownie Grand Ice Cream,197,14436,0.0006073781523118801,94.77405979788989
Organico Bello Spicy Marinara Pasta Sauce,197,14437,0.0006073781523118801,94.7746671760422
Guacamole Seasoning Mix,197,14438,0.0006073781523118801,94.77527455419451
Dark Chocolate Peanut Butter Nutrition Bar,197,14439,0.0006073781523118801,94.77588193234682
Cheese Fix Flavored Snack Mix,197,14440,0.0006073781523118801,94.77648931049913
Spinach Hummus,197,14441,0.0006073781523118801,94.77709668865144
"Organic 2nd Foods Pouch - Pears, Carrots, & Peas",197,14442,0.0006073781523118801,94.77770406680375
Extreme Dark Chocolate,197,14443,0.0006073781523118801,94.77831144495606
Organic Rosemary Diamante,197,14444,0.0006073781523118801,94.77891882310837
Organic Fusilli Whole Wheat,197,14445,0.0006073781523118801,94.77952620126068
April Fresh Fabric Softener,197,14446,0.0006073781523118801,94.78013357941299
Kaedama Ramen Noodles,197,14447,0.0006073781523118801,94.7807409575653
Wide Noodles,197,14448,0.0006073781523118801,94.78134833571761
"Pancake Batter, Original",197,14449,0.0006073781523118801,94.78195571386992
Hot Chili Seasoning Mix,197,14450,0.0006073781523118801,94.78256309202223
"Sea Salt & Almonds Organic Milk Chocolate, 43% Cocoa",197,14451,0.0006073781523118801,94.78317047017454
Fat Free Original Ranch Salad Dressing,197,14452,0.0006073781523118801,94.78377784832685
Classic Original Scent Deodorant,197,14453,0.0006073781523118801,94.78438522647916
Mighty Pacs Free Clear,196,14454,0.0006042950144828858,94.78498952149364
Steamfresh Selects Frozen Long Grain White Rice with Mixed Vegetables,196,14455,0.0006042950144828858,94.78559381650813
Fix It Hot Or Mild Chili Kit,196,14456,0.0006042950144828858,94.78619811152261
Extra Dry Champagne,196,14457,0.0006042950144828858,94.78680240653709
Mini Muffins,196,14458,0.0006042950144828858,94.78740670155157
Green Split Pea,196,14459,0.0006042950144828858,94.78801099656606
Organix Chicken & Brown Rice Formula Adult Dog Food,196,14460,0.0006042950144828858,94.78861529158054
Organic Light Sodium Creamy Harvest Corn Soup,196,14461,0.0006042950144828858,94.78921958659502
Asiago Cheese Artisan Nut Thins,196,14462,0.0006042950144828858,94.78982388160951
Roasted Red Peppers In Water,196,14463,0.0006042950144828858,94.79042817662399
Lemon Garlic Pork Loin Filet,196,14464,0.0006042950144828858,94.79103247163847
All Natural Organic Green Lentils,196,14465,0.0006042950144828858,94.79163676665296
Grilled And Ready Oven Roasted Diced Chicken Breast,196,14466,0.0006042950144828858,94.79224106166744
Organic Light In Sodium Creamy Garden Broccoli Soup,196,14467,0.0006042950144828858,94.79284535668192
Cheese Stuffed Crust Three Meat Pizza,196,14468,0.0006042950144828858,94.7934496516964
Natural Dishwasher Detergent Gel - Lemon,196,14469,0.0006042950144828858,94.79405394671089
Honey Smoked Turkey,196,14470,0.0006042950144828858,94.79465824172537
Oat Bran Mini Pretzels,196,14471,0.0006042950144828858,94.79526253673986
Red Edition,196,14472,0.0006042950144828858,94.79586683175434
Original Green SuperFood Powder,196,14473,0.0006042950144828858,94.79647112676882
"Dog Chew, USA Rawhide, Chicken Flavored, 7 Inch",196,14474,0.0006042950144828858,94.7970754217833
Real Medleys Super Grains Maple Pecan Raisin Oatmeal Cup,196,14475,0.0006042950144828858,94.79767971679779
ULTRACLEAN™ Cool Mint ULTRACLEAN™,196,14476,0.0006042950144828858,94.79828401181227
Creamy Wildflower Honey,196,14477,0.0006042950144828858,94.79888830682675
Buffalo Style Boneless Chicken Wyngz,196,14478,0.0006042950144828858,94.79949260184124
Seeded Jewish Rye Bread,196,14479,0.0006042950144828858,94.80009689685572
Turk'y Roast,196,14480,0.0006042950144828858,94.8007011918702
Plastic Strips Adhesive Bandages,196,14481,0.0006042950144828858,94.80130548688469
Organic Bananas Stage 2 Baby Food,196,14482,0.0006042950144828858,94.80190978189917
Traditional Split Pea with Ham Soup,196,14483,0.0006042950144828858,94.80251407691365
Sourdough Boule,196,14484,0.0006042950144828858,94.80311837192814
Devil's Food Cookie Cakes,196,14485,0.0006042950144828858,94.80372266694262
Lorna Doone 0.74 oz Shortbread Cookie Crisps,196,14486,0.0006042950144828858,94.8043269619571
French Onion Recipe Mix,196,14487,0.0006042950144828858,94.80493125697159
Strawberry Vanilla Splendor Granola,196,14488,0.0006042950144828858,94.80553555198607
Toilet Paper CleanCare Rolls,196,14489,0.0006042950144828858,94.80613984700055
Maximum Strength Tablets Acid Reducer,196,14490,0.0006042950144828858,94.80674414201503
Organic Du Puy Lentils,195,14491,0.0006012118766538914,94.80734535389169
Tamarind Stir-Fry Paste,195,14492,0.0006012118766538914,94.80794656576835
Anytime Favorites Hickory Smoked Boneless Ham Steak,195,14493,0.0006012118766538914,94.808547777645
Rice & Wild Rice Original Rice & Seasoning Mix,195,14494,0.0006012118766538914,94.80914898952166
Toscano Salami,195,14495,0.0006012118766538914,94.80975020139832
Special K Bacon Egg & Cheese Flatbread Breakfast Sandwich,195,14496,0.0006012118766538914,94.81035141327497
9\ Pumpkin Pie,195,14497,0.0006012118766538914,94.81095262515163
Plain Tortillas,195,14498,0.0006012118766538914,94.81155383702828
Lavender Avocado Intensesive Conditioner,195,14499,0.0006012118766538914,94.81215504890494
Krispy Original Saltine Crackers,195,14500,0.0006012118766538914,94.8127562607816
Smoked Mild Alaskan Sockeye Salmon,195,14501,0.0006012118766538914,94.81335747265825
Honey Maid Teddy Grahams,195,14502,0.0006012118766538914,94.81395868453491
Banana Bam Bam Paleo Muffins,195,14503,0.0006012118766538914,94.81455989641157
Large Drawstring Trash Bags,195,14504,0.0006012118766538914,94.81516110828822
Organic Sliced Mushrooms,195,14505,0.0006012118766538914,94.81576232016488
Chicken Breast,195,14506,0.0006012118766538914,94.81636353204154
Sweet Apple Chicken Sausage,195,14507,0.0006012118766538914,94.81696474391819
Lemon Sliced Loaf Cake,195,14508,0.0006012118766538914,94.81756595579485
"Pretzel Sticks, Thin",195,14509,0.0006012118766538914,94.8181671676715
Saffron Yellow Rice,195,14510,0.0006012118766538914,94.81876837954816
Porcini & Truffle Mezzelune Pasta,195,14511,0.0006012118766538914,94.81936959142482
Bisquick Heart Smart Pancake & Baking Mix,195,14512,0.0006012118766538914,94.81997080330147
Organic Sweet Grape Tomatoes,195,14513,0.0006012118766538914,94.82057201517813
Lavender Room Freshener,195,14514,0.0006012118766538914,94.82117322705479
Peanut Butter Reese's Pieces,195,14515,0.0006012118766538914,94.82177443893144
Just Organic Strawberries,195,14516,0.0006012118766538914,94.8223756508081
Vegetable Rich & Hearty Beef Pot Roast Soup,195,14517,0.0006012118766538914,94.82297686268475
Bar Chocolate Peanut Butter Gluten Free,195,14518,0.0006012118766538914,94.82357807456141
Nasal Spray With Xylitol,195,14519,0.0006012118766538914,94.82417928643807
Vegan White Napa Cabbage,195,14520,0.0006012118766538914,94.82478049831472
Sparkling Blood Orange Soda,195,14521,0.0006012118766538914,94.82538171019138
Creamy Mozzarella Sun-Dried Tomato & Basil Flavor Cheese Wedges,195,14522,0.0006012118766538914,94.82598292206804
Tea Tree Scalp Treatment Shampoo,195,14523,0.0006012118766538914,94.82658413394469
Mini Chicken Egg Rolls with Signature Sauce Packet,195,14524,0.0006012118766538914,94.82718534582135
Salmon & Sole Feast Cat Food,195,14525,0.0006012118766538914,94.827786557698
HEC Original Liquid Laundry Detergent,195,14526,0.0006012118766538914,94.82838776957466
"Salad Kit, Endless Summer",195,14527,0.0006012118766538914,94.82898898145132
Gluten Free Orzo Pasta,195,14528,0.0006012118766538914,94.82959019332797
Protein Energy Bar Original Peanut Butter Fudge,195,14529,0.0006012118766538914,94.83019140520463
Organic Black Currant Probiotic Elixir,195,14530,0.0006012118766538914,94.83079261708129
Cinnamon Streusel Coffee Cakes,195,14531,0.0006012118766538914,94.83139382895794
Diapers Size 1,195,14532,0.0006012118766538914,94.8319950408346
Sliced Liver Sausage,195,14533,0.0006012118766538914,94.83259625271126
Vanilla Creme Protein Nutrition Shake,194,14534,0.0005981287388248972,94.83319438145008
with Xylitol Cinnamon 18 Sticks Sugar Free Gum,194,14535,0.0005981287388248972,94.83379251018891
Slow Churned  Caramel Delight Ice Cream,194,14536,0.0005981287388248972,94.83439063892774
Broccoli with Almond Soup,194,14537,0.0005981287388248972,94.83498876766657
"White meat chipotle chicken, corn, black beans, bell peppers, and onions Fajita-Style Chicken Spring Rolls",194,14538,0.0005981287388248972,94.8355868964054
Organic Lemonade Fruit Juice Drink,194,14539,0.0005981287388248972,94.83618502514423
Arnicare Pain Relief Arnica Gel,194,14540,0.0005981287388248972,94.83678315388306
Thin & Crispy Margherita Frozen Pizza,194,14541,0.0005981287388248972,94.83738128262189
"Stage 2 Blueberry, Pear, and Purple Carrot Baby Food",194,14542,0.0005981287388248972,94.83797941136072
Mushrooms Pieces & Stems,194,14543,0.0005981287388248972,94.83857754009955
Clamato Tomato Cocktail,194,14544,0.0005981287388248972,94.83917566883838
Lowfat Kefir Smoothie Strawberry,194,14545,0.0005981287388248972,94.83977379757721
No Sugar Added Sensible Sweets Hot Cocoa Mix,194,14546,0.0005981287388248972,94.84037192631604
Apple Cinnamon Pecan Oatmeal Cup,194,14547,0.0005981287388248972,94.84097005505487
Chunk Light Tuna In Oil,194,14548,0.0005981287388248972,94.8415681837937
Amber Sun Turmeric Tea,194,14549,0.0005981287388248972,94.84216631253253
Snickerdoodle Low Fat Ice Cream Sandwiches,194,14550,0.0005981287388248972,94.84276444127136
Coronita Beer Extra,194,14551,0.0005981287388248972,94.84336257001019
Everyday Detox Dandelion Tea,194,14552,0.0005981287388248972,94.84396069874902
Cheese Danish,194,14553,0.0005981287388248972,94.84455882748784
Best Sloppy Joe Skillet Sauce,194,14554,0.0005981287388248972,94.84515695622667
Cheese Heads Sharp Cheddar & Beef Sticks,194,14555,0.0005981287388248972,94.8457550849655
Crunchy Honey Oat Flax Granola & Seed Bars,194,14556,0.0005981287388248972,94.84635321370433
Just Hummus,194,14557,0.0005981287388248972,94.84695134244316
Chicken Hearts & Liver Feast in Grilled Chicken Flavor Gravy Cat Food,194,14558,0.0005981287388248972,94.84754947118199
Chai Tea Bags,194,14559,0.0005981287388248972,94.84814759992082
Green Tea with Lemon,194,14560,0.0005981287388248972,94.84874572865965
Rock It Red Frozen Veggie and Fruit Pops,194,14561,0.0005981287388248972,94.84934385739848
Organic Soup Chicken Rice,194,14562,0.0005981287388248972,94.84994198613731
Original Strawberry Gelatin,194,14563,0.0005981287388248972,94.85054011487614
Spicy Kimchi Noodle Bowl Soup,194,14564,0.0005981287388248972,94.85113824361497
Twists Strawberry Candy,194,14565,0.0005981287388248972,94.8517363723538
